Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	RSI_Buy	RSI_Sell	Chaikin	%K	%D	OBV	signal	HOBV	HOBV_signal	MFI	ADX	plus	minus	
2023/12/05	04:18:28	16027.25	16040.75	16020.5	16022.75	16032.88	16000.5	 	 	 	0	1	-74.73	68.16	70.69	-675	-527.14	-2220	-1842.92	58.83	27.84	23.1	25.21	
2023/12/05	04:34:06	16021.5	16041	16020.5	16027.25	16032.88	15998.5	 	 	 	0	1	-106.91	68.03	69.62	-380	-499.61	-2515	-1946.08	58.32	22.99	20.89	22.66	
2023/12/05	04:46:57	16026.75	16037.75	16015.75	16020.5	16032.88	15995.88	 	 	 	0	1	-147.73	69.93	69.75	-685	-491.58	-2820	-2099.88	43.8	21.18	18.57	22.54	
2023/12/05	05:08:17	16019.75	16028.25	16008.75	16024	16032.88	15995.88	 	 	 	0	1	-133.9	67.97	69.04	-384	-502.53	-3121	-2279.88	43.36	22.55	16.67	23.91	
2023/12/05	05:20:34	16024	16046	16021.5	16043.5	16025.13	15995.88	 	 	 	1	0	-76.99	69.2	69.1	-69	-498.25	-2806	-2435.12	57.92	21.21	23.87	20.82	
2023/12/05	05:33:29	16043.5	16061.25	16043	16061.25	16029.38	15995.88	 	 	 	1	0	18.9	71.55	70.08	291	-477.58	-2446	-2563.8	72.56	24.66	29.83	18.74	
2023/12/05	05:44:36	16061.25	16085	16056.75	16076.5	16041.25	16002.63	 	 	 	1	0	94.09	78.02	73.26	637	-404.67	-2100	-2639.64	72.9	31.65	38.03	15.91	
2023/12/05	05:54:12	16075.75	16075.75	16060	16062.25	16041.25	16002.63	 	 	 	1	0	89.8	81.94	76.73	294	-314	-2443	-2664.28	58.12	37.24	34.51	14.44	
2023/12/05	06:01:17	16062	16063.5	16054	16056.75	16046.88	16002.63	 	 	 	1	0	74.99	80.05	78.06	188	-199.33	-2549	-2629.72	49.2	37.9	32.51	17.26	
2023/12/05	08:02:07	16054.25	16055	15966	15969.5	16025.5	16002.63	 	 	 	0	1	8.08	54.13	68.48	-167	-78.69	-2904	-2588.12	48.06	41.51	19.85	48.32	
2023/12/05	16:26:03	15970.25	16009	15961	16006.25	16023	16002.63	 	 	 	0	1	16.06	41.33	57.62	142	30.78	-3213	-2568.16	47.9	44.81	16.03	41.04	
2023/12/05	18:10:24	16005.25	16014	15964.25	15966.75	16023	16002.63	 	 	 	0	1	-28.52	25.03	44.58	-179	109.03	-2892	-2596.48	33.06	45.71	14.92	33.37	
2023/12/05	20:35:19	15970	16016.5	15964	15992	16023	16002.63	 	 	 	0	1	-48.07	17.41	33.72	148	137.25	-3219	-2670.92	31.97	45.44	13.03	27.18	
2023/12/05	23:31:59	15992.5	16008	15983.5	16005	16023	16002.63	 	 	 	0	1	-14.86	25.4	30.39	477	151.83	-2890	-2781.88	31.36	45.22	11.85	24.72	
2023/12/05	23:35:47	16005	16033.25	16001.25	16028	16023	16007.63	 	 	 	1	0	42.94	29.79	30.15	821	159.75	-2546	-2874.6	47.83	37.23	19.92	21.74	
2023/12/05	23:38:11	16028.25	16030.75	15999.25	16010.5	16018.38	16015	 	 	 	1	0	57.29	38.61	33.53	498	180.11	-2223	-2897.04	43.34	30.14	17.52	19.89	
2023/12/05	23:41:53	16010.75	16046.75	16010	16038.5	16012.25	16023	 	 	 	1	0	89.35	47.98	39.31	795	212.75	-1926	-2849.16	57.67	29.34	21.15	17.12	
2023/12/05	23:47:25	16039.5	16050.75	16028.75	16048.25	16008	16023	 	 	 	1	0	141.99	56.7	46.27	1104	294.08	-1617	-2706.16	71.4	29.75	20.89	15.62	
2023/12/05	23:53:50	16050	16080	16048.75	16080	16020.5	16023	 	 	 	1	0	227.85	67.19	54.64	1491	426.31	-1230	-2483.12	86.06	35.52	29.97	13.63	
2023/12/06	00:00:06	16080	16120	16069.75	16111.25	16042	16040.5	 	 	 	1	0	302.43	81.73	65.48	1855	591.72	-866	-2207.2	86.3	43.48	39.34	11.05	
2023/12/06	00:02:59	16111.25	16128.75	16107.75	16112.5	16046.38	16044.88	 	 	 	1	0	294.66	88.39	74.64	2210	778.14	-511	-1902.4	86.46	50.34	39.54	10.13	
2023/12/06	00:06:12	16112.75	16118.75	16091.5	16103	16056.13	16044.88	 	 	 	1	0	262.61	90.99	81.18	1773	981.5	-948	-1597.12	69.27	49.16	35.15	15.63	
2023/12/06	00:15:18	16102.5	16126.75	16095.25	16125	16064	16044.88	 	16034.75	 	1	0	279.85	91.77	85.42	2108	1203.19	-613	-1315.76	82.39	49.36	33.89	13.61	
2023/12/06	00:22:17	16125.75	16138	16108	16117	16068.63	16049.5	 	16034.56	 	1	0	250.68	90.19	87.32	1760	1407.47	-265	-1062.2	82.75	51.06	34.34	11.92	
2023/12/06	00:25:02	16117.75	16118.75	16075	16075	16074	16049.5	 	16032.38	 	1	0	166.55	83.47	85.78	1436	1572.92	-589	-864.76	70.16	41.03	28.4	22.9	
2023/12/06	00:26:52	16074.75	16080	16066.5	16080	16083.38	16049.5	 	16016.69	 	1	0	165.05	78.96	83.05	1763	1697.53	-916	-752	56.34	34.74	26.75	25.22	
2023/12/06	00:29:07	16080.25	16103.5	16080	16103	16093.38	16049.5	 	16015.69	 	1	0	210.43	73.95	79.41	2110	1780.78	-569	-663.2	56.04	31.67	34.39	22.59	
2023/12/06	00:32:04	16100.25	16118.5	16097.75	16116.25	16102.25	16049.5	 	16014.38	 	1	0	266.76	72.28	76.56	2438	1847.08	-241	-599.68	55.55	32.03	38.03	20.42	
2023/12/06	00:35:43	16116.25	16136	16101.5	16136	16102.25	16049.5	 	16014.38	 	1	0	336.06	80.73	78.23	2755	1894.89	76	-561.12	72.05	35.01	40.01	17.24	
2023/12/06	00:45:07	16136.5	16157.25	16132.25	16148.25	16111.88	16059.13	 	16010.5	 	1	0	372	88.3	82.26	3100	1961.69	421	-493.24	72.18	39.89	45.19	15.26	
2023/12/06	00:49:24	16148.25	16161.75	16147.25	16160	16114.13	16061.38	 	16012.63	 	1	0	411.63	93.81	86.88	3419	2085.11	740	-342.92	71.84	44.27	44.18	14.17	
2023/12/06	00:55:32	16160	16160.75	16148	16158.5	16114.13	16061.38	 	16021.94	 	1	0	445.39	96.99	90.93	3098	2248.17	1061	-142.56	71.89	47.77	41.19	13.21	
2023/12/06	01:02:53	16155	16162.5	16142.25	16144.5	16114.5	16061.75	 	16021.94	 	1	0	397.28	93.46	91.94	2773	2432.42	736	82	71.9	47.19	36.64	14.88	
2023/12/06	01:12:22	16142.5	16148.5	16090.5	16091	16114.5	16061.75	 	16024.75	 	0	1	295.41	78.42	86.53	2449	2598.5	412	306.36	57.43	44.45	26.85	34.75	
2023/12/06	01:17:18	16091	16092.5	16060	16073.25	16111.25	16061.75	 	16014.06	 	0	1	213.02	55.34	74.06	2144	2729.64	107	477.76	43.51	46.05	22.9	43.45	
2023/12/06	01:22:05	16076.5	16105.5	16043	16044.25	16102.75	16061.75	 	16012.81	 	0	1	106.45	28.26	55.74	1838	2788.5	-199	545.36	29.63	48.91	17.26	39.45	
2023/12/06	01:54:16	16043.75	16097.5	16035	16093.75	16098.75	16063.25	 	16012.81	 	0	1	85.77	21.94	42.22	2141	2756.78	104	509.48	28.24	51.9	13.44	33.55	
2023/12/06	02:11:16	16094.75	16095.25	16065.75	16071.5	16098.75	16063.25	 	16012.81	 	0	1	39.52	23.01	34.53	1846	2653.19	399	421.04	27.4	54.29	11.99	29.94	
2023/12/06	02:25:08	16073.25	16090.5	16067	16077.25	16098.75	16073	 	16012.81	 	0	1	5.59	27.64	31.78	2130	2513.33	115	307.28	41.14	56.21	10.91	27.25	
2023/12/06	02:37:13	16074.25	16079.25	16030	16061.5	16096.25	16080.88	 	16015.31	 	0	1	4.15	32.82	32.19	1749	2353.72	-266	191.16	40.13	60.95	8.96	35.8	
2023/12/06	03:03:02	16060	16079.75	16057.25	16071.75	16096.25	16080.88	 	16016.69	 	0	1	18.1	29.23	31.01	2060	2208.75	45	122.36	54.62	64.48	8.38	32.72	
2023/12/06	03:15:39	16071	16093	16067.75	16087.25	16089.25	16086.25	 	16017.63	 	0	1	56.61	32.9	31.77	2410	2114.72	395	103.48	69.21	60.23	12.8	29.44	
2023/12/06	03:25:37	16086.75	16090	16062.5	16073.25	16067.75	16095.63	 	16015.5	 	0	1	63.18	32.78	32.17	2089	2054.75	74	85.08	68.75	57.84	11.37	28.28	
2023/12/06	03:40:00	16072.5	16084.75	16063.25	16068.25	16067.75	16096.25	 	16021.75	 	0	1	28.11	34.06	32.93	1694	2025.33	-321	61.12	53.07	55.93	10.33	25.69	
2023/12/06	03:47:09	16068	16079.25	16063	16069.75	16063.75	16096.25	 	16041.25	 	0	1	-2.49	33.68	33.23	2033	2011.08	-660	36.32	39.7	54.47	9.56	23.9	
2023/12/06	04:01:39	16069.75	16090.75	16060.25	16088.75	16062.63	16096.25	 	16045.63	 	1	0	28.28	33.96	33.52	2362	2033.31	-331	-13.28	40.82	45.11	13.45	20.6	
2023/12/06	04:15:14	16089	16104.75	16064	16072	16067.38	16096.25	 	16050.5	 	1	0	6.96	34.64	33.97	1998	2056.14	33	-89	56.21	40.91	17.12	16.98	
2023/12/06	04:40:20	16071.25	16108.5	16064.75	16093	16069.25	16096.25	 	16054.44	 	0	1	9.5	44.05	38	2302	2060.08	337	-141.2	56.09	38.91	15.6	13.94	
2023/12/06	05:40:19	16093.25	16107.25	16085.5	16102.25	16082.88	16096.25	 	16059.06	16070.25	1	0	41.08	57.84	45.94	2643	2080.86	678	-136	55.93	37.32	14.15	12.65	
2023/12/06	05:54:36	16102.5	16123.25	16093.75	16123.25	16091.75	16096.25	 	16061.75	16062.5	1	0	116.68	73.36	56.9	3005	2142.28	1040	-47.04	69.87	41.22	19.24	11.04	
2023/12/06	06:01:35	16122.75	16126.5	16101	16103.75	16093.38	16096.25	 	16066.44	16048	1	0	142.52	87.17	69.01	2931	2231.33	1114	114.76	80.47	45.09	18.51	9.8	
2023/12/06	08:00:00	16098.75	16184.5	16093.75	16184.5	16122.38	16107.25	 	16071.44	16029.13	1	0	202.63	93.14	78.66	3253	2328.11	1436	347.16	96.47	53.39	32.85	6.7	
2023/12/06	12:34:39	16184.75	16188.5	16155	16166.75	16124.38	16109.25	 	16075.88	16029.13	1	0	210.68	91.15	83.66	2970	2453.61	1719	624.32	96.39	60.17	30.37	5.91	
2023/12/06	17:58:16	16165	16177	16126	16131	16124.38	16109.25	 	16075.88	16029.13	1	0	148.25	81.14	82.65	2558	2589.22	1307	886.68	76.82	53.32	25.14	14.69	
2023/12/06	21:34:04	16132.5	16205	16130.25	16203.25	16134.5	16117.5	 	16085.5	16038.75	1	0	157.44	86.25	84.09	2886	2716.19	1635	1104.84	77.1	52.04	27.92	11.38	
2023/12/06	22:51:28	16203.25	16234.25	16199.75	16234.25	16149.5	16132.13	 	16087.75	16041	1	0	211.8	86.69	85.13	3234	2813.11	1983	1299.96	77.2	53.88	34.02	10.16	
2023/12/06	23:23:02	16234	16241.25	16200	16200	16163.38	16135.63	 	16087.75	16041	1	0	171.56	84.07	84.71	2882	2883.72	2335	1474.92	60.47	55.93	31.82	8.85	
2023/12/06	23:31:15	16200	16206.5	16190.5	16193.75	16167.5	16135.63	 	16088.13	16041.38	1	0	109	86.71	85.51	2572	2910.67	2025	1606.84	54.4	53.88	30.08	11.6	
2023/12/06	23:33:30	16193.25	16193.75	16152.25	16159.5	16167.5	16135.63	 	16088.13	16041.38	1	0	32.4	76.22	81.79	2242	2890.39	1695	1729.12	40.6	44.51	25.86	22.91	
2023/12/06	23:35:32	16158.5	16181	16158	16158	16167.5	16135.63	 	16086.5	16041.38	1	0	-66.78	64.77	74.98	1913	2845.08	1366	1816.84	28.09	37.01	23.73	21.03	
2023/12/06	23:37:43	16158.75	16168	16141.25	16156	16183.63	16135.63	 	16082.25	16041.38	1	0	-112.78	58.4	68.35	1598	2757.25	1051	1832.52	29.27	34.7	21.37	25.17	
2023/12/06	23:44:46	16155.75	16172	16120	16120	16180.63	16135.63	 	16081	16041.38	0	1	-183.9	46.2	59.49	1287	2608.97	740	1748.44	15.2	36.42	17.47	28.03	
2023/12/07	00:05:11	16119.75	16172.25	16107.25	16107.25	16174.25	16135.63	 	16081	16041.38	0	1	-265.86	35.5	49.89	971	2408.97	424	1588.08	0	39.52	13.83	26.28	
2023/12/07	00:24:28	16107	16136.5	16079	16136.5	16160.13	16135.63	 	16085.88	16041.38	0	1	-241.46	30.65	42.2	1302	2192.61	93	1348.12	0	44.85	11.4	30.29	
2023/12/07	00:46:54	16139.5	16151.5	16097.25	16107.25	16160.13	16135.63	 	16088.56	16041.38	0	1	-254.79	21.31	33.84	919	1959.72	476	1083.32	16.52	43.65	14.01	25.43	
2023/12/07	01:32:25	16103.75	16125	16067	16110	16136.75	16149.25	 	16088.56	16046.38	0	1	-218.03	22.01	29.11	1292	1727.5	103	817.88	16.23	46.28	11.69	29.84	
2023/12/07	02:16:54	16108.75	16115.75	16049	16049	16121.38	16145.13	 	16087.75	16053.75	0	1	-237.82	18.63	24.92	978	1513.83	-211	578.2	16.35	49.92	9.59	29.33	
2023/12/07	03:06:18	16048.75	16090.5	16043.25	16081.25	16112.13	16142.25	 	16081.69	16061.75	0	1	-201.54	15.03	20.96	1314	1355	-547	363.72	30.4	53.31	8.36	27.13	
2023/12/07	04:19:07	16075.75	16089.75	16021.25	16028	16096.75	16131.25	 	16082	16061.75	0	1	-211.13	11.19	17.05	1008	1250.28	-853	175.48	30.48	57.63	6.89	28.01	
2023/12/07	05:29:50	16030.75	16045.75	16005.5	16005.5	16088.88	16123.38	 	16080	16061.75	0	1	-267.73	5.29	12.35	630	1162.17	-1231	-45.44	29.73	61.97	6.15	29.2	
2023/12/07	05:57:52	16005.25	16023.75	16004.5	16012	16088.38	16122.88	 	16079.44	16061.75	0	1	-297.33	6.11	9.85	984	1112.61	-1585	-295.96	29.48	65.51	5.81	27.86	
2023/12/07	06:27:00	16014.25	16018.75	16012	16018	16078	16122.88	 	16081.81	16061.75	0	1	-282.08	3.28	7.22	1101	1075	-1468	-558.72	20.81	68.33	5.68	27.25	
2023/12/07	08:00:11	16007	16025.5	16007	16018	16078	16122.88	 	16082.75	16061.75	0	1	-248.04	4.29	6.05	1101	1058.03	-1782	-832.04	36.2	65.99	7.69	25.47	
2023/12/07	10:22:23	16018	16021.75	16003	16015.5	16064	16122.13	 	16089.56	16061.75	0	1	-199.07	6.38	6.18	808	1026.25	-1489	-1092.96	36.58	64.87	7.14	25.18	
2023/12/07	13:34:31	16017.5	16017.5	15994	16013.75	16054.88	16117.63	 	16094	16061.75	0	1	-127.56	8.31	7.03	515	979.75	-1782	-1307.64	20.97	65.53	6.48	26.4	
2023/12/07	16:29:41	16014	16045	16006.5	16042.25	16042.25	16117.63	 	16094.81	16061.75	0	1	-40.74	13.39	9.57	795	956.5	-1502	-1451.48	35.05	53.19	16.18	22.46	
2023/12/07	18:44:03	16040.25	16060	16037.5	16052.25	16041.88	16117.63	 	16114.81	16072.75	0	1	24.27	20.31	13.87	1075	933.97	-1222	-1535.2	51.35	47.66	20.8	20.4	
2023/12/07	21:35:39	16052.25	16098.75	16047.5	16098.75	16046.38	16117.63	 	16116.81	16074.75	1	0	104.54	34.4	22.08	1348	923.61	-949	-1536.2	68.37	49.52	31.42	16.45	
2023/12/07	22:46:53	16096.5	16128	16093.75	16128	16061	16117.63	 	16116.81	16074.75	1	0	198.33	55.04	35.26	1678	925.86	-619	-1476.96	71.66	53.45	38.44	14.31	
2023/12/07	23:14:45	16128	16142.25	16110.5	16114.25	16068.13	16117.63	 	16126	16083	1	0	202.62	69.86	49.1	1389	958.31	-330	-1337.6	71.34	57.51	39.23	12.56	
2023/12/07	23:30:21	16113.5	16151.5	16113.25	16148.25	16072.75	16117.63	 	16140.81	16097.63	1	0	238.58	85.94	63.84	1713	1037.72	-6	-1141.72	85.9	61.32	37.04	10.74	
2023/12/07	23:32:05	16146.75	16171.25	16141	16169	16082.63	16117.63	 	16149.5	16101.13	1	0	289.7	94.57	76.13	2026	1146.75	307	-894.52	100	65.41	40.35	9.48	
2023/12/07	23:34:55	16169.25	16185.5	16145.75	16167.5	16089.75	16100.25	 	16151.56	16101.13	1	0	306.95	92.36	82.62	1712	1270.94	621	-617.84	100	69.29	39.67	8.06	
2023/12/07	23:39:03	16167.5	16173.25	16152	16154.25	16096	16093.88	 	16151.56	16101.13	1	0	257.96	92.37	86.52	1396	1389.61	305	-339	85.34	72.4	36.3	7.37	
2023/12/07	23:42:38	16153.5	16162	16122	16122	16111.5	16089.75	 	16151.56	16101.13	1	0	166.59	84.7	85.79	1097	1476.11	6	-104.8	71.84	61.78	30.64	17.91	
2023/12/07	23:48:00	16120	16129	16091.5	16108.75	16116.5	16089.75	 	16159.63	16101.13	1	0	102.04	75.26	81.58	758	1528.94	-333	56.48	56.54	52.97	26.22	27.06	
2023/12/07	23:51:55	16106.25	16135	16102	16112.75	16138.5	16089.75	 	16158.13	16101.13	1	0	42.28	68.11	76.19	1072	1530.69	-19	143.56	57.02	44.26	25.19	23.6	
2023/12/08	00:00:19	16112	16144	16109.75	16139.25	16138.5	16089.75	 	16154.94	16102.63	1	0	44.55	66.16	72.18	1386	1480.47	295	154.8	56.83	36.1	25.34	20.47	
2023/12/08	00:06:28	16142.25	16151.5	16111	16151	16138.5	16089.75	 	16147.88	16102.63	1	0	91.29	69.44	71.08	1681	1411.69	590	140.48	56.46	31.67	24.29	17.33	
2023/12/08	00:12:11	16150.75	16178.75	16150.75	16178.25	16138.5	16089.75	 	16147.88	16112.38	1	0	164.89	77.36	73.59	2009	1358.61	918	149.2	56.74	33.83	32.25	15.44	
2023/12/08	00:15:50	16178.25	16183.5	16161.75	16168.5	16138.5	16089.75	 	16143	16120.25	1	0	173.62	84.01	77.76	1645	1336.89	1282	235.6	71.71	36.33	31.32	14.07	
2023/12/08	00:19:49	16171	16195	16166.75	16195	16143.25	16094.5	 	16133.25	16120.25	1	0	220.98	89.67	82.52	1958	1366.03	1595	399.6	85.08	40.14	32.43	12.41	
2023/12/08	00:22:20	16195	16200	16184.5	16186.5	16145.75	16097	 	16127.19	16125.63	1	0	192.98	92.42	86.48	1618	1428.14	1935	642.24	100	43.95	32.42	11.55	
2023/12/08	00:26:40	16185.75	16205.5	16185	16202.25	16148.5	16099.75	 	16114	16131.25	1	0	204.14	92.73	88.98	1947	1523.61	2264	940.44	100	47.84	31.88	10.45	
2023/12/08	00:31:17	16201.5	16209.75	16186.5	16209.75	16155.88	16101.88	 	16106.13	16123.38	1	0	250.17	96.23	91.88	2254	1635.86	2571	1268.28	100	51.62	30.37	9.29	
2023/12/08	00:36:43	16210	16211	16191.25	16196.25	16160.38	16102.5	 	16105.63	16122.88	1	0	238.23	93.16	92.39	1967	1729.92	2858	1594.56	87.34	54.85	28	8.37	
2023/12/08	00:42:03	16197	16206.5	16190.5	16190.5	16161	16102.5	 	16100.44	16122.88	1	0	167.03	91.83	92.17	1659	1809.14	2550	1894.48	73.52	56.65	25.65	8.06	
2023/12/08	00:55:16	16189.5	16206.5	16187	16189	16180.88	16102.5	 	16100.44	16122.88	1	0	74.48	87.99	90.5	1329	1837.56	2220	2140.2	58.22	54.1	22.93	9.11	
2023/12/08	01:03:47	16189.75	16212.25	16189	16209	16187	16103.13	 	16093.06	16122.13	1	0	55.42	87.38	89.25	1633	1851.22	2524	2329.36	58.05	54.3	23.16	7.95	
2023/12/08	01:10:01	16209.25	16215	16178.25	16185	16190.88	16104.5	 	16086.25	16117.63	1	0	7.38	83.98	87.14	1307	1831.53	2198	2437.48	42.91	44.59	18.8	11.96	
2023/12/08	01:14:15	16184.25	16184.25	16155.75	16157.75	16185.38	16110.75	 	16079.94	16117.63	0	1	-72.58	75.46	82.47	938	1759.36	1829	2441.4	27.4	44.13	16.03	21.53	
2023/12/08	01:16:54	16158	16158.5	16136	16136	16175.5	16126.25	 	16079.75	16117.63	0	1	-167.48	61.74	74.18	611	1650.69	1502	2365.2	13.52	47.61	14.18	29.2	
2023/12/08	01:19:30	16135.25	16155.75	16135.25	16149.5	16175.13	16131.25	 	16082	16117.63	0	1	-188.32	42.35	61.45	958	1522.17	1155	2235	28.16	50.51	12.64	26.43	
2023/12/08	01:24:26	16149	16182.75	16149	16180.25	16175.13	16153.25	 	16089.31	16117.63	0	1	-140.74	35.86	51.21	1301	1410.33	1498	2053.36	42.37	41.33	24.14	21.91	
2023/12/08	01:31:37	16180.75	16210.5	16180.25	16209.25	16175.13	16153.25	 	16092.88	16117.63	1	0	-52.67	46.1	49.17	1653	1298.64	1850	1872.72	56.86	40.59	34.29	18.62	
2023/12/08	01:37:30	16209.5	16226.75	16207.75	16216.75	16181	16159.13	 	16095.19	16117.63	1	0	-3.56	64.93	55.47	1965	1223	2162	1746.56	57.01	42.51	39.32	16.8	
2023/12/08	01:41:54	16217	16230.75	16210.25	16229	16183	16161.13	 	16100.13	16117.63	1	0	72.99	84.92	67.25	2320	1222.31	2517	1702.92	71.11	44.64	37.16	14.97	
2023/12/08	01:46:57	16229.5	16232.25	16219.25	16225.75	16183.75	16161.88	 	16095	16117.63	1	0	111.47	93.4	77.71	2040	1298.97	2797	1767.56	85.92	46.59	35.27	13.86	
2023/12/08	01:55:41	16225.25	16234.5	16219.75	16219.75	16184.88	16163	 	16094.94	16117.63	1	0	75.15	91.39	83.18	1731	1416.58	2488	1912.84	86.53	48.58	33.51	12.64	
2023/12/08	02:03:37	16221.25	16230.25	16215.5	16218.25	16184.88	16163	 	16100.63	16117.63	1	0	21.22	89.96	85.89	1448	1539.06	2205	2086.24	73.48	47.01	30.42	14.14	
2023/12/08	02:14:51	16217.5	16255.5	16217.5	16255.5	16195.38	16173.5	 	16103.13	16117.63	1	0	53.24	90.98	87.93	1827	1665.81	2584	2263.2	73.92	50.84	38.17	11.09	
2023/12/08	02:20:11	16255.5	16260.25	16245.5	16248	16204.63	16181.13	 	16114.13	16117.63	1	0	32.71	90.25	88.86	1506	1761.53	2905	2415.08	73.57	54.52	37.65	10.12	
2023/12/08	02:23:44	16248.75	16257.5	16245.75	16257.25	16220.25	16185	 	16114.13	16117.63	1	0	73.43	93.29	90.63	1844	1805.64	2905	2505.6	73.88	57.47	34.83	9.36	
2023/12/08	02:31:28	16257	16258.75	16231.75	16235.75	16234	16185.63	 	16114.13	16117.63	1	0	55.72	91.97	91.17	1535	1796.03	2596	2560.84	59.42	49.78	29.07	16.39	
2023/12/08	02:45:45	16235.75	16250.25	16235	16246.5	16235.25	16197.75	 	16114.13	16117.63	1	0	66.93	89.3	90.42	1820	1767.42	2311	2606.12	59.51	43.63	26.24	14.8	
2023/12/08	02:59:29	16244	16258	16238	16248	16237.88	16197.75	 	16114.13	16117.63	1	0	69.44	89.3	89.97	2138	1753.89	2629	2636.32	73.51	42.01	27.85	12.9	
2023/12/08	03:11:24	16248	16252	16226.75	16232	16237.88	16197.75	 	16118.88	16117.63	1	0	35.04	83.8	87.51	1810	1735.06	2301	2626.84	72.05	33.83	23.46	17.88	
2023/12/08	03:22:03	16231.75	16243.5	16225	16230	16237.88	16197.75	 	16121.38	16117.63	1	0	-10.13	80.85	84.84	1495	1728.67	1986	2576.28	57.02	28.27	20.7	16.89	
2023/12/08	03:34:53	16230.5	16247.25	16223.25	16247.25	16238.88	16197.75	 	16124.13	16117.63	1	0	23.33	77.29	81.82	1843	1735.47	2334	2510.92	57.53	23.91	19.94	14.37	
2023/12/08	04:10:09	16247.5	16271.75	16242.75	16261.25	16247.5	16203.5	 	16128.88	16117.63	1	0	55.98	73.14	78.35	2177	1774.14	2668	2455.6	57.46	29.61	31.08	11.89	
2023/12/08	04:27:18	16261	16264.25	16236	16238	16247.5	16203.5	 	16131.44	16117.63	1	0	21.51	65.03	73.02	1831	1810.64	2322	2386.2	56.52	29.75	26.03	13.84	
2023/12/08	04:44:47	16238	16243.25	16230.25	16230.25	16247.5	16203.5	 	16131.75	16117.63	0	1	-57.34	56.4	66.37	1480	1809.69	1971	2327.76	42.75	26.39	23.96	16.25	
2023/12/08	04:59:45	16229.75	16246	16225	16243.75	16247.5	16203.5	 	16141.69	16117.63	0	1	-59.72	50.6	60.06	1772	1808.17	2263	2317.16	42.1	21.51	20.87	17.38	
2023/12/08	05:12:36	16243.25	16256.5	16240	16250.25	16247.5	16203.5	 	16145.06	16117.63	1	0	-45.2	44.06	53.66	2082	1823.25	2573	2326.6	55.94	21.88	25.35	15.56	
2023/12/08	05:22:17	16250.25	16251.25	16243	16246	16247.5	16203.5	 	16147.69	16117.63	1	0	-47.21	45.76	50.5	1805	1837.31	2850	2329.04	56.87	22.17	23.91	14.67	
2023/12/08	05:30:10	16246	16253	16232.5	16235.25	16247.5	16203.5	 	16148.06	16117.63	0	1	-82.41	46.14	48.76	1504	1814.83	2549	2352.84	42.34	19.96	20.55	19.8	
2023/12/08	05:37:06	16235	16244	16234	16236.75	16247.5	16203.5	 	16150.88	16117.63	0	1	-119.67	40.55	45.48	1801	1791.22	2252	2401.08	27.69	18.2	19.05	18.35	
2023/12/08	05:49:17	16236	16252.75	16234.75	16243.25	16248.38	16203.5	 	16153.19	16117.63	1	0	-136.7	35.18	41.36	2123	1803.75	2574	2450.68	42.98	18.26	22.95	15.93	
2023/12/08	05:55:53	16242.75	16248.25	16241.75	16243	16244.63	16210.38	 	16164.19	16117.63	1	0	-172.1	33.63	38.27	1796	1818	2901	2503.84	58.85	18.32	21.75	15.1	
2023/12/08	05:59:59	16242.25	16243	16226.5	16235	16240.75	16226	 	16164.19	16117.63	0	1	-180.56	33.51	36.36	1469	1798.92	2574	2538.68	44.39	20.92	18.87	25.34	
2023/12/08	06:16:02	16235	16236	16213.25	16225	16234.88	16239.75	 	16170.06	16117.63	0	1	-174.03	31	34.22	1251	1765.5	2356	2556.72	31.38	27.32	15.59	31.07	
2023/12/08	08:00:00	16222	16233.5	16222	16223.75	16234.88	16241	 	16172.06	16117.63	0	1	-196.09	25.12	30.58	946	1735.28	2051	2555.48	45.5	32.43	14.15	28.21	
2023/12/08	08:32:23	16224.5	16232.5	16221.75	16228	16233.13	16242.5	 	16172.81	16117.63	0	1	-189.51	21.76	27.05	1239	1690.28	2344	2532.6	59.7	36.61	12.87	25.87	
2023/12/08	09:15:27	16228.25	16234.5	16224.25	16234.5	16233.13	16242.5	 	16173.94	16114.25	1	0	-126.16	25.72	26.52	1534	1611.06	2639	2486.12	73.89	37.38	13.47	23.53	
2023/12/08	09:37:30	16235	16236.25	16226.25	16227	16233	16242.5	 	16173.94	16114.25	1	0	-126.17	28.52	27.32	1236	1515.61	2937	2465.2	59.14	35.63	13.84	21.35	
2023/12/08	10:10:18	16226.5	16228.75	16214.5	16215.75	16233	16242.5	 	16184.44	16124.75	0	1	-163.42	26.66	27.05	914	1421.78	2615	2462.36	43.39	40.14	12.02	29.41	
2023/12/08	10:34:36	16217	16230	16213.25	16218.25	16230.75	16242.5	 	16192.88	16127.13	0	1	-196.05	23.51	25.64	1227	1342.67	2302	2477.6	59	43.74	10.19	24.95	
2023/12/08	11:02:05	16218.25	16227.25	16216.25	16222.75	16228.13	16242.5	 	16202.63	16127.13	0	1	-194.17	18.14	22.64	1528	1295.22	2603	2512.4	70.85	46.63	9.14	22.38	
2023/12/08	11:51:23	16223	16230.75	16220.5	16227.75	16224.75	16242.5	 	16209.81	16127.13	0	1	-162.92	18.98	21.17	1809	1279.22	2884	2567.48	70.52	42.8	11.64	20.14	
2023/12/08	12:34:12	16229	16235.25	16223.5	16234.25	16224.75	16242.5	 	16216.5	16127.13	1	0	-93.5	30.82	25.03	2120	1295.86	3195	2618.36	70.77	34.8	14.75	17.79	
