Date	Time	Open	High	Low	Close	CL	BL	LS	FS1	FS2	Chaikin	%K	%D	HOBV	signal	MFI	ADX	plus	minus	DMI	
2023/12/05	08:02:07	16060.41	16060.41	15966	16011.19	16025.5	16002.63	 	16069.28	 	92.82	65.55	72.05	-1533	-1738.48	64.2	38	15.31	42.66	22.65	
2023/12/05	16:26:03	16035.8	16035.8	15961	15986.63	16023	16002.63	 	16056.81	 	71.81	48.64	62.69	-1842	-1608.76	63.98	39.9	11.04	32.62	28.42	
2023/12/05	18:10:24	16011.21	16014	15964.25	15987.56	16023	16002.63	 	16047.5	 	52.79	34.97	51.6	-2163	-1525.56	49.1	41.49	9.03	26.68	32.35	
2023/12/05	20:35:19	15999.39	16016.5	15964	15985.63	16023	16002.63	 	16041.13	 	29.68	24.85	40.9	-2490	-1541.6	48.28	42.07	8.23	21.68	36.55	
2023/12/05	23:31:59	15992.51	16008	15983.5	15997.25	16023	16002.63	 	16040.88	 	21.91	22.79	33.66	-2161	-1647.28	47.82	42.56	7.45	19.62	37.83	
2023/12/05	23:35:47	15994.88	16033.25	15994.88	16016.88	16023	16007.63	 	16040.88	 	24.78	28.89	31.75	-1817	-1787.84	47.82	35.65	16.29	16.65	49.64	
2023/12/05	23:38:11	16005.88	16030.75	15999.25	16017.19	16018.38	16013.14	 	16040.88	 	32.47	34.87	33	-1494	-1911.24	57.33	29.89	14.17	14.49	49.69	
2023/12/05	23:41:53	16011.53	16046.75	16010	16026.5	16012.25	16017.35	 	16034.31	 	29.89	43.11	37.04	-1197	-1966.08	72.02	28.37	18.69	12.26	56.43	
2023/12/05	23:47:25	16019.02	16050.75	16019.02	16041.81	16010.71	16023	 	16030.64	 	49.29	52.09	43.06	-888	-1900.12	85.75	27.91	17.85	10.57	57.28	
2023/12/05	23:53:50	16030.41	16080	16030.41	16064.69	16020.5	16023	 	16035.88	 	81.99	61.73	50.53	-501	-1728.44	100	31.85	26.28	8.41	67.88	
2023/12/06	00:00:06	16047.55	16120	16047.55	16095.25	16042	16040.5	 	16038.81	 	114.82	72.36	59.26	-137	-1478.2	100	38.07	33.93	6.18	77.75	
2023/12/06	00:02:59	16071.4	16128.75	16071.4	16115.06	16046.38	16044.88	 	16040.06	 	157.6	82.26	68.46	218	-1173.4	100	43.7	30.18	4.94	75.24	
2023/12/06	00:06:12	16093.23	16118.75	16091.5	16106.5	16056.13	16044.88	 	16036.44	 	179.97	86.9	75.84	655	-833.16	100	48.39	27.08	4.44	72.65	
2023/12/06	00:15:18	16099.87	16126.75	16095.25	16112.38	16061.81	16044.88	 	16034.75	 	187.27	88.36	80.85	990	-481.88	100	52.79	26.87	3.88	72.99	
2023/12/06	00:22:17	16106.12	16138	16106.12	16122.19	16068.63	16049.5	 	16033.63	 	181.38	89.99	84.5	1338	-123.44	100	57.07	27.98	3.37	74.61	
2023/12/06	00:25:02	16114.15	16118.75	16075	16096.63	16074	16049.5	 	16032.17	 	167.42	86.04	85.12	1014	213.84	87.29	50.84	22.68	15.22	57.46	
2023/12/06	00:26:52	16105.39	16105.39	16066.5	16075.31	16078.51	16049.5	 	16029.87	 	120.56	80.33	83.2	687	501.4	73.88	43.7	19.1	16.27	52.84	
2023/12/06	00:29:07	16090.35	16103.5	16080	16091.69	16084.21	16049.5	 	16024.16	 	87.52	75.54	80.14	1034	730.04	73.7	37.75	16.8	14.31	52.49	
2023/12/06	00:32:04	16091.02	16118.5	16091.02	16108.19	16092.78	16049.5	 	16017.06	 	77.94	72.09	76.92	1362	898.44	73.41	35.84	21.47	12.54	58.94	
2023/12/06	00:35:43	16099.6	16136	16099.6	16122.44	16102.25	16049.5	 	16014.38	 	81.75	74.71	76.04	1679	1006.92	72.04	36.92	25.84	10.48	65.37	
2023/12/06	00:45:07	16111.02	16157.25	16111.02	16143.56	16111.88	16059.13	 	16010.5	 	102.77	81.94	78.4	2024	1109.76	72.16	40.13	29.87	8.38	71.49	
2023/12/06	00:49:24	16127.29	16161.75	16127.29	16154.31	16114.13	16061.38	 	16012.63	 	138.96	88.37	82.39	2343	1260.08	71.82	43.23	27.32	7.11	70.21	
2023/12/06	00:55:32	16140.8	16160.75	16140.8	16156.81	16114.13	16061.38	 	16021.94	 	183.72	92.57	86.46	2664	1460.44	85.84	45.81	24.71	6.43	68.28	
2023/12/06	01:02:53	16148.81	16162.5	16142.25	16151.06	16114.5	16061.75	 	16021.94	16110.63	191.36	93.01	89.08	2989	1711	85.86	48.18	23.04	5.76	67.28	
2023/12/06	01:12:22	16149.93	16149.93	16090.5	16118.13	16114.5	16061.75	 	16024.75	16101.13	181.17	85.94	87.82	2665	1987.36	71.52	44.17	16.77	27.44	39.33	
2023/12/06	01:17:18	16134.03	16134.03	16060	16079.19	16111.25	16061.75	 	16014.06	16085.88	140.97	67.61	79.74	2360	2236.76	57.74	44.26	11.98	31.37	30.62	
2023/12/06	01:22:05	16106.61	16106.61	16043	16067.31	16102.75	16061.75	 	16012.81	16085.88	98.78	45.88	66.2	2054	2408.36	43.93	45.75	9.26	30.31	28.95	
2023/12/06	01:54:16	16086.96	16097.5	16035	16067.5	16098.75	16063.25	 	16012.81	16085.88	71.88	28.65	51.18	1751	2478.24	29.11	47.61	7.3	26.61	30.69	
2023/12/06	02:11:16	16077.23	16095.25	16065.75	16081.81	16098.75	16063.25	 	16012.81	16085.88	57.32	25.75	41	2046	2445.32	28.29	49.17	6.52	23.77	32.76	
2023/12/06	02:25:08	16079.52	16090.5	16067	16077	16098.75	16073	 	16012.81	16085.88	38.99	29.01	36.21	1762	2336.84	13.76	50.46	5.92	21.56	34.36	
2023/12/06	02:37:13	16078.26	16079.25	16030	16061.25	16096.25	16078.69	 	16015.31	16085.88	43.73	29.62	33.57	1381	2175.76	13.42	54.33	4.8	31.69	23.11	
2023/12/06	03:03:02	16069.76	16079.75	16057.25	16067.19	16096.25	16080.88	 	16015.76	16085.88	37.88	30.24	32.24	1692	2011.76	27.74	57.38	4.56	28.71	25.84	
2023/12/06	03:15:39	16068.47	16093	16067.75	16079.75	16089.97	16086.25	 	16014.8	16085.88	29.64	30.51	31.55	2042	1895.92	42.88	55.13	9.91	25.43	34.49	
2023/12/06	03:25:37	16074.11	16090	16062.5	16078.13	16082.01	16090.76	 	16016.85	16085.88	30.71	31.38	31.48	1721	1804.8	42.6	53.95	8.65	24.62	34.03	
2023/12/06	03:40:00	16076.12	16084.75	16063.25	16072.19	16068.3	16096.25	 	16021.75	16085.88	18.5	33.44	32.27	1326	1732.36	40.92	52.96	7.72	21.98	35.74	
2023/12/06	03:47:09	16074.15	16079.25	16063	16070	16063.75	16096.25	 	16041.25	16085.88	2.87	33.97	32.95	987	1683.32	27.77	52.18	7.04	20.18	36.86	
2023/12/06	04:01:39	16072.08	16090.75	16060.25	16077.38	16062.63	16096.25	 	16045.63	16085.88	0.76	33.53	33.18	1316	1633.72	40.82	46.18	12.13	16.82	45.31	
2023/12/06	04:15:14	16074.73	16104.75	16064	16082.44	16067.38	16096.25	 	16050.5	16085.88	-6.22	35.17	33.98	1680	1558	56.21	40.43	16.81	13.29	53.52	
2023/12/06	04:40:20	16078.58	16108.5	16064.75	16084.38	16069.25	16096.25	 	16053.34	16078.63	-14.96	39.71	36.27	1984	1505.8	56.09	36.7	15.05	10.45	54.6	
2023/12/06	05:40:19	16081.48	16107.25	16081.48	16097.06	16082.88	16096.25	 	16059.06	16070.25	-7.09	50.87	42.11	2325	1511	55.93	33.59	13.08	9.08	54	
2023/12/06	05:54:36	16089.27	16123.25	16089.27	16110.69	16091.75	16096.25	 	16061.75	16062.5	13.41	64.33	51	2687	1599.96	69.87	35.17	18.92	7.52	61.39	
2023/12/06	06:01:35	16099.98	16126.5	16099.98	16113.5	16093.38	16096.25	 	16064	16055.36	24.29	76.72	61.29	2761	1761.76	83.97	37.15	17.99	6.48	61.51	
2023/12/06	08:00:00	16106.74	16184.5	16093.75	16140.38	16122.38	16107.25	 	16066.85	16039.45	30.46	80.81	69.1	3083	1994.16	100	44.07	34.64	4.13	80.51	
2023/12/06	12:34:39	16123.56	16188.5	16123.56	16173.75	16124.38	16109.25	 	16071.14	16029.13	57.94	83.2	74.74	3366	2271.32	100	50.01	27.88	3.15	74.73	
2023/12/06	17:58:16	16148.65	16177	16126	16149.75	16124.38	16109.25	 	16075.88	16029.13	65.27	79.54	76.66	2954	2533.68	80.33	54.95	22.78	2.58	70.21	
2023/12/06	21:34:04	16149.2	16205	16130.25	16167.75	16134.5	16117.5	 	16085.5	16038.75	65.91	77.1	76.84	3282	2751.84	80.57	60.17	26.35	1.95	74.4	
2023/12/06	22:51:28	16158.48	16234.25	16158.48	16217.88	16149.5	16132.13	 	16087.75	16041	95.53	82.4	79.06	3630	2946.96	80.65	65.17	29.15	1.5	77.65	
2023/12/06	23:23:02	16188.18	16241.25	16188.18	16218.81	16161.36	16135.63	 	16087.75	16041	115.74	81.8	80.16	3982	3121.92	80.58	69.46	26.58	1.26	75.32	
2023/12/06	23:31:15	16203.49	16206.5	16190.5	16197.69	16165.26	16135.63	 	16088.13	16041.38	115.29	82.43	81.07	3672	3253.84	69.35	73.04	24.1	1.14	72.95	
2023/12/06	23:33:30	16200.59	16200.59	16152.25	16174.69	16167.5	16135.63	 	16088.13	16041.38	104.69	79.23	80.33	3342	3376.12	55.51	64.09	20.22	13.68	56.55	
2023/12/06	23:35:32	16187.64	16187.64	16158	16163.88	16167.5	16135.63	 	16086.5	16041.38	59.9	70.85	76.54	3013	3463.84	42.71	56.63	18.08	12.23	55.86	
2023/12/06	23:37:43	16175.76	16175.76	16141.25	16156	16182.4	16135.63	 	16082.25	16041.38	24.06	61.89	70.68	2698	3479.52	44.5	47.77	15.76	16.9	48.85	
2023/12/06	23:44:46	16165.88	16172	16120	16141.94	16180.63	16135.63	 	16081	16041.38	-5.28	52.7	63.49	2387	3395.44	30.55	44.02	12.78	21.43	41.35	
2023/12/07	00:05:11	16153.91	16172.25	16107.25	16126.63	16174.25	16135.63	 	16081	16041.38	-42.56	43.42	55.46	2071	3235.08	15.6	42.64	9.96	21.03	38.93	
2023/12/07	00:24:28	16140.27	16140.27	16079	16114.75	16160.13	16135.63	 	16085.88	16041.38	-51.69	34.56	47.1	1740	2995.12	0	44.39	7.97	26.04	31.93	
2023/12/07	00:46:54	16127.51	16151.5	16097.25	16123.88	16160.13	16135.63	 	16087.47	16041.38	-55.07	28.05	39.48	2123	2730.32	16.52	42.92	10.2	21.48	38.72	
2023/12/07	01:32:25	16125.69	16125.69	16067	16101.44	16136.75	16149.25	 	16088.56	16046.38	-43.1	23.42	33.06	1750	2464.88	16.23	44.6	8.31	27.05	31.26	
2023/12/07	02:16:54	16113.56	16115.75	16049	16080.63	16124.8	16145.13	 	16088.11	16051.89	-36.8	21.23	28.32	1436	2225.2	16.35	47.26	6.63	27.03	29.6	
2023/12/07	03:06:18	16097.09	16097.09	16043.25	16065.94	16115.44	16142.25	 	16086.39	16056.1	-40.06	18.39	24.35	1100	2010.72	16.22	49.87	5.55	24.36	31.19	
2023/12/07	04:19:07	16081.52	16089.75	16021.25	16053.69	16098.5	16131.25	 	16082.28	16061.75	-42.35	15.45	20.79	794	1822.48	16.26	53.34	4.44	25.91	28.53	
2023/12/07	05:29:50	16067.6	16067.6	16005.5	16021.88	16088.88	16123.38	 	16080	16061.75	-71.04	12.19	17.35	416	1601.56	15.86	56.99	3.65	25.81	27.84	
2023/12/07	05:57:52	16044.74	16044.74	16004.5	16011.38	16088.38	16122.88	 	16079.44	16061.75	-121.88	9.16	14.07	62	1351.04	15.72	60.08	3.2	22.97	30.24	
2023/12/07	06:27:00	16028.06	16028.06	16012	16015.75	16078	16122.88	 	16081.81	16061.75	-153.74	7.84	11.58	-55	1078.92	0	62.65	3.02	21.66	31.37	
2023/12/07	08:00:11	16021.9	16025.5	16007	16014.38	16078	16122.88	 	16082.75	16061.75	-173.51	5.43	9.12	-369	786.88	0	65.11	2.81	22.04	30.77	
2023/12/07	10:22:23	16018.14	16021.75	16003	16014.56	16064.35	16122.13	 	16089.56	16061.75	-163.45	5.25	7.57	-662	474.44	0	67.41	2.59	21.98	30.61	
2023/12/07	13:34:31	16016.35	16017.5	15994	16010.69	16054.88	16117.63	 	16094	16061.75	-128.27	6.76	7.25	-955	175.44	0	69.88	2.31	23.72	28.6	
2023/12/07	16:29:41	16013.52	16045	16006.5	16026.94	16045.55	16117.63	 	16094.81	16061.75	-98.72	9.98	8.34	-675	-85.52	13.81	60.87	14.27	19.61	44.65	
2023/12/07	18:44:03	16020.23	16060	16020.23	16047.5	16041.88	16117.63	 	16114.81	16072.75	-59.48	16.7	11.68	-395	-300.44	29.03	51.81	18.41	16.15	52.26	
2023/12/07	21:35:39	16033.86	16098.75	16033.86	16074.31	16046.38	16117.63	 	16116.81	16074.75	-23.15	27.32	17.94	-122	-446.72	45.08	50.09	29.02	12	67.02	
2023/12/07	22:46:53	16054.09	16128	16054.09	16111.56	16061	16117.63	 	16116.81	16074.75	28.85	45.33	28.89	208	-499.96	56.45	51.12	31.76	8.88	72.88	
2023/12/07	23:14:45	16082.83	16142.25	16082.83	16123.75	16068.13	16117.63	 	16126	16083	74.32	63.81	42.86	497	-440.28	71.32	52.92	30.2	7.1	73.1	
2023/12/07	23:30:21	16103.29	16151.5	16103.29	16131.63	16072.75	16117.63	 	16140.81	16097.63	104.93	77.9	56.88	821	-291.28	85.9	55	28.4	5.94	72.46	
2023/12/07	23:32:05	16117.46	16171.25	16117.46	16157	16082.63	16117.63	 	16148.49	16101.13	140.63	88.81	69.65	1134	-67.52	100	57.83	29.89	4.88	75.02	
2023/12/07	23:34:55	16137.23	16185.5	16137.23	16167	16089.75	16100.25	 	16150.44	16101.13	164.87	89.46	77.57	1448	209.16	100	60.84	29.83	4.09	75.75	
2023/12/07	23:39:03	16152.11	16173.25	16152	16161.75	16096	16097.3	 	16151.56	16101.13	164.84	89.36	82.29	1764	513.28	85.33	63.35	27.48	3.76	73.72	
2023/12/07	23:42:38	16156.93	16162	16122	16139.88	16102.86	16090.82	 	16151.56	16101.13	150.38	86.42	83.94	1465	798.04	71.83	56.67	23.33	14.53	58.8	
2023/12/07	23:48:00	16148.4	16148.4	16091.5	16112.31	16109.68	16089.75	 	16159.01	16101.13	118.81	78.97	81.95	1126	1035.16	56.52	48.84	18.55	22.54	46.01	
2023/12/07	23:51:55	16130.36	16135	16102	16114	16119.79	16089.75	 	16158.13	16101.13	80.4	72.05	77.99	812	1198.24	42.88	42.32	16.23	19.72	46.51	
2023/12/08	00:00:19	16122.18	16144	16109.75	16126.25	16134.16	16089.75	 	16154.94	16102.63	52.69	67.42	73.76	1126	1285.64	42.62	35.51	17.58	17.07	50.51	
2023/12/08	00:06:28	16124.21	16151.5	16111	16138.94	16138.5	16089.75	 	16147.88	16102.63	53.03	66.76	70.96	1421	1297.08	42.14	31.36	17.73	14.33	53.4	
2023/12/08	00:12:11	16131.58	16178.75	16131.58	16164.63	16138.5	16089.75	 	16147.88	16112.38	72.2	72.75	71.68	1749	1281.16	42.5	32.19	25.06	11.71	63.35	
2023/12/08	00:15:50	16148.1	16183.5	16148.1	16173	16138.5	16089.75	 	16143	16118.06	103.52	79.75	74.91	2113	1292.52	57.78	33.48	23.41	10.05	63.36	
2023/12/08	00:19:49	16160.55	16195	16160.55	16181.94	16143.25	16094.5	 	16134.96	16120.25	127.77	85.4	79.1	2426	1381.32	71.24	35.97	24.83	8.63	66.2	
2023/12/08	00:22:20	16171.24	16200	16171.24	16191.5	16145.75	16097	 	16128.85	16125.63	157.32	90.45	83.64	2766	1548.6	86.19	38.64	23.9	7.55	66.35	
2023/12/08	00:26:40	16181.37	16205.5	16181.37	16194.63	16148.5	16099.75	 	16114.88	16130.13	170.39	91.42	86.75	3095	1796.56	100	41.53	23.78	6.71	67.07	
2023/12/08	00:31:17	16188	16209.75	16186.5	16201.88	16155.88	16101.88	 	16106.13	16123.38	184.7	91.78	88.76	3402	2099.28	100	44.46	23.15	5.95	67.21	
2023/12/08	00:36:43	16194.94	16211	16191.25	16202.13	16160.38	16102.5	 	16105.63	16122.88	187.23	92.3	90.18	3689	2425.56	100	47.08	21.4	5.33	66.07	
2023/12/08	00:42:03	16198.53	16206.5	16190.5	16196.13	16161	16102.5	 	16100.44	16122.88	162.99	90.98	90.5	3381	2725.48	86.29	48.79	19.43	5.27	64.16	
2023/12/08	00:55:16	16197.33	16206.5	16187	16193	16171.29	16102.5	 	16100.44	16122.88	119.32	89.59	90.14	3051	2971.2	71.18	47.88	17.13	6.77	60.36	
2023/12/08	01:03:47	16195.16	16212.25	16189	16200	16180.18	16103.13	 	16093.24	16122.13	85.7	88.73	89.57	3355	3160.36	71.07	48.53	18.23	5.79	62.44	
2023/12/08	01:10:01	16197.58	16215	16178.25	16196.88	16187.78	16104.5	 	16086.25	16117.63	63.01	86.62	88.39	3029	3268.48	56	42.73	14.3	10.85	53.45	
2023/12/08	01:14:15	16197.23	16197.23	16155.75	16170.5	16185.38	16110.75	 	16081.59	16117.63	29.13	79.74	84.93	2660	3272.4	40.27	40.65	11.07	20.66	40.41	
2023/12/08	01:16:54	16183.86	16183.86	16136	16147.13	16175.5	16117.61	 	16079.75	16117.63	-20.47	67.78	78.07	2333	3196.2	26.28	42.28	8.43	25.57	32.86	
2023/12/08	01:19:30	16165.49	16165.49	16135.25	16143.94	16175.13	16124.43	 	16082	16117.63	-71.49	50.31	66.97	1986	3066	13.17	43.74	7.14	22.04	35.1	
2023/12/08	01:24:26	16154.72	16182.75	16149	16165.25	16175.13	16134.54	 	16089.31	16117.63	-97.99	37.39	55.14	2329	2884.36	27.59	38.31	14.26	17.83	46.43	
2023/12/08	01:31:37	16159.98	16210.5	16159.98	16195.19	16175.13	16148.91	 	16092.88	16117.63	-84.16	39.9	49.04	2681	2703.72	42.21	36.32	23.6	13.74	59.86	
2023/12/08	01:37:30	16177.59	16226.75	16177.59	16215.19	16181	16159.13	 	16095.19	16117.63	-44.26	54.49	51.22	2993	2577.56	42.41	37.02	25.6	10.83	64.76	
2023/12/08	01:41:54	16196.39	16230.75	16196.39	16221.75	16183	16161.13	 	16100.13	16117.63	8.53	73.99	60.33	3348	2533.92	56.68	38.14	23.49	9.2	64.29	
2023/12/08	01:46:57	16209.07	16232.25	16209.07	16226.69	16183.75	16161.88	 	16095	16117.63	61.66	87.37	71.15	3628	2598.56	70.96	39.29	21.64	8.2	63.44	
2023/12/08	01:55:41	16217.88	16234.5	16217.88	16224.81	16184.88	16163	 	16096.65	16117.63	79.23	90.66	78.95	3937	2768.56	84.94	40.62	20.95	7.5	63.45	
2023/12/08	02:03:37	16221.35	16230.25	16215.5	16221.31	16184.88	16163	 	16096.84	16117.63	74.59	90.43	83.54	3654	2991.4	87.32	40.52	19.2	8.22	60.98	
2023/12/08	02:14:51	16221.33	16255.5	16217.5	16236.5	16195.38	16173.5	 	16099.72	16117.63	67.87	88.59	85.56	4033	3242.52	87.53	44.29	28.89	6.53	72.36	
2023/12/08	02:20:11	16228.91	16260.25	16228.91	16252.31	16204.63	16181.13	 	16104.77	16117.63	86.76	88.77	86.85	4354	3493.28	87.36	47.92	26.57	5.43	71.14	
2023/12/08	02:23:44	16240.61	16257.5	16240.61	16252.31	16210.12	16185	 	16111.96	16117.63	114.16	89.76	88.01	4692	3720.92	87.51	50.94	23.96	4.9	69.06	
2023/12/08	02:31:28	16246.46	16258.75	16231.75	16245.81	16218.92	16185.63	 	16114.13	16117.63	125.18	90.04	88.82	4383	3902.08	73.32	48.57	20.16	9.33	60.82	
2023/12/08	02:45:45	16246.14	16250.25	16235	16241.88	16228.32	16195.91	 	16114.13	16117.63	119.68	90.26	89.4	4098	4062.08	60.57	46.59	18.2	8.43	59.77	
2023/12/08	02:59:29	16244.01	16258	16238	16247	16234.66	16197.75	 	16114.13	16117.63	104.68	89.2	89.32	4416	4195.8	60.74	46.86	20.92	7.31	63.62	
2023/12/08	03:11:24	16245.5	16252	16226.75	16239.69	16237.88	16197.75	 	16118.88	16117.63	91.88	86.3	88.11	4088	4278.64	59.53	41.14	17.42	13.54	53.88	
2023/12/08	03:22:03	16242.6	16243.5	16225	16232.56	16237.88	16197.75	 	16121.38	16117.63	70.09	82.69	85.94	3773	4282.16	44.14	35.57	15.19	13.02	52.17	
2023/12/08	03:34:53	16237.58	16247.25	16223.25	16237.06	16238.88	16197.75	 	16124.13	16117.63	62.84	79.8	83.49	4121	4257.36	44.81	32.46	15.26	10.85	54.41	
2023/12/08	04:10:09	16237.32	16271.75	16237.32	16255.81	16247.5	16203.5	 	16128.88	16117.63	59.46	76.36	80.63	4455	4229.08	44.71	35.94	27.66	8.42	69.24	
2023/12/08	04:27:18	16246.57	16264.25	16236	16249.81	16247.5	16203.5	 	16131.44	16117.63	53	72.35	77.32	4109	4173.2	43.98	38.13	22.69	7.75	64.95	
2023/12/08	04:44:47	16248.19	16248.19	16230.25	16235.44	16247.5	16203.5	 	16131.75	16117.63	21.8	64.84	72.33	3758	4114.76	42.74	36.83	19.75	10.56	59.19	
2023/12/08	04:59:45	16241.81	16246	16225	16236.13	16247.5	16203.5	 	16136.89	16117.63	6.15	56.17	65.87	3466	4080.8	29.48	33.11	16.92	12.63	54.29	
2023/12/08	05:12:36	16238.97	16256.5	16238.97	16247.5	16247.5	16203.5	 	16141.65	16117.63	-4.26	48.51	58.92	3776	4043.52	43.22	33.22	21.87	10.82	61.05	
2023/12/08	05:22:17	16243.23	16251.25	16243	16247.63	16247.5	16203.5	 	16146.14	16117.63	-4.22	44.11	53	4053	3975.88	43.94	33.32	20.45	10.12	60.33	
2023/12/08	05:30:10	16245.43	16253	16232.5	16241.69	16247.5	16203.5	 	16148.06	16117.63	-9.16	45.03	49.81	3752	3906.24	29.14	27.93	17.13	16.79	50.34	
2023/12/08	05:37:06	16243.56	16244	16234	16237.44	16247.5	16203.5	 	16146.56	16117.63	-26.87	43.55	47.31	3455	3837.68	14.26	23.44	15.64	15.33	50.31	
2023/12/08	05:49:17	16240.5	16252.75	16234.75	16241.69	16248.38	16203.5	 	16149.78	16117.63	-47.51	38.89	43.94	3777	3793.84	29.4	23.45	20.85	12.91	57.93	
2023/12/08	05:55:53	16241.09	16248.25	16241.09	16243.94	16244.63	16210.38	 	16154.83	16117.63	-67.51	36.98	41.16	4104	3776.92	45.11	23.46	19.39	12.01	57.38	
2023/12/08	05:59:59	16242.52	16243	16226.5	16236.69	16240.75	16215.87	 	16162.02	16117.63	-62.08	34.41	38.46	3777	3765.04	44.38	22.9	16.09	24.19	41.9	
2023/12/08	06:16:02	16239.6	16239.6	16213.25	16227.31	16234.88	16224.67	 	16170.06	16117.63	-53.16	32.66	36.14	3559	3759.72	31.37	26.13	12.3	30.34	31.97	
2023/12/08	08:00:00	16233.46	16233.5	16222	16225.31	16234.88	16234.07	 	16172.06	16117.63	-66.81	28.15	32.94	3254	3758.48	45.5	28.83	10.95	27	33.95	
2023/12/08	08:32:23	16229.38	16232.5	16221.75	16226.69	16233.13	16240.41	 	16172.81	16117.63	-74.65	23.66	29.23	2961	3712.16	59.7	31.15	9.75	24.3	35.45	
2023/12/08	09:15:27	16228.04	16234.5	16224.25	16230.38	16233.13	16242.5	 	16173.94	16114.25	-65.26	25.03	27.55	3256	3618.8	73.89	31.48	10.84	21.59	39.25	
2023/12/08	09:37:30	16229.21	16236.25	16226.25	16231.13	16233	16242.5	 	16173.94	16114.25	-57.67	28.64	27.99	3554	3527.56	73.58	30.3	11.61	19.1	42.51	
2023/12/08	10:10:18	16230.17	16230.17	16214.5	16221.38	16233	16242.5	 	16184.44	16124.75	-56.8	28.86	28.33	3232	3430.96	57.87	33.68	9.43	28.75	30.68	
2023/12/08	10:34:36	16225.77	16230	16213.25	16219.63	16230.75	16242.5	 	16192.88	16127.13	-65.63	27.39	27.96	2919	3329	58.28	36.85	7.69	24.82	32.87	
2023/12/08	11:02:05	16222.7	16227.25	16216.25	16221.13	16228.13	16242.5	 	16197.56	16127.13	-72.58	23.75	26.27	2618	3245.96	70.15	39.49	6.72	21.67	35.04	
2023/12/08	11:51:23	16221.91	16230.75	16220.5	16225.5	16226.43	16242.5	 	16202.27	16127.13	-73.56	20.86	24.11	2899	3182.56	69.81	37.97	10.13	18.98	41.15	
2023/12/08	12:34:12	16223.71	16235.25	16223.5	16230.5	16224.75	16242.5	 	16212.12	16127.13	-60.09	26.96	25.25	3210	3114.32	70.07	32.72	14.24	16.2	48.04	
2023/12/08	13:16:07	16227.1	16236	16227.1	16232.56	16224.75	16242.5	 	16216.2	16127.13	-36.5	35.76	29.46	3547	3071.76	70.65	27.71	13.56	14.31	49.25	
2023/12/08	14:08:51	16229.83	16235	16223.75	16228.5	16224.75	16242.5	 	16217.81	16127.13	-29.95	41.67	34.34	3216	3054.48	56.02	26.13	11.51	16.65	44.87	
2023/12/08	14:39:41	16229.17	16229.5	16220	16224	16224.75	16242.5	 	16217.81	16127.13	-32.57	43.52	38.01	2915	3062.8	56.56	27.22	9.99	19.67	40.31	
2023/12/08	15:21:42	16226.58	16226.58	16212.25	16217.94	16224.13	16242	 	16218.31	16127.13	-43.18	38.75	38.31	2596	3073.28	56.4	31.55	8.05	26.34	31.72	
2023/12/08	16:17:00	16222.26	16222.26	16201.25	16207.38	16218.63	16236.5	 	16225.5	16132.88	-67.46	29.75	34.89	2297	3061	42.65	37.82	6.01	32.95	23.06	
2023/12/08	16:36:13	16214.82	16214.82	16199.75	16202.69	16217.88	16232	 	16225.5	16132.88	-105.88	19.83	28.86	2015	2974.84	29.74	43.31	4.93	28.82	26.11	
2023/12/08	16:56:30	16208.75	16211.25	16199	16204.38	16217.5	16227.75	 	16225.5	16132.88	-127.64	14.79	23.23	1706	2816.4	15.49	48.04	4.19	25.44	28.75	
2023/12/08	17:03:15	16206.56	16206.56	16195	16202.25	16215.5	16225.75	 	16225.5	16132.88	-120.67	14.46	19.72	1423	2586.4	0	52.76	3.59	26.76	26.83	
2023/12/08	17:14:11	16204.41	16212.75	16202	16206.75	16215.5	16225.75	 	16225.5	16132.88	-115.84	17.51	18.84	1720	2333.48	14.21	49.82	11.07	23.05	38.03	
2023/12/08	17:25:30	16205.58	16216.25	16205.58	16211.88	16215	16224	 	16225.5	16132.88	-98.11	25.7	21.58	2007	2105.48	28.13	44.28	14.16	19.78	44.38	
2023/12/08	17:36:17	16208.73	16216.5	16208.73	16214.5	16212.25	16224	 	16225.5	16132.88	-57.98	33.71	26.44	2314	1950.72	43.18	39.43	12.95	17.6	45.35	
2023/12/08	17:51:20	16211.61	16221	16209.25	16216.25	16210.79	16223.88	 	16225.5	16139.13	-23.43	42.3	32.78	2597	1892	57.34	34.18	17.17	14.66	52.51	
2023/12/08	18:03:22	16213.93	16230	16213.93	16224.19	16212.5	16223.88	 	16225.94	16145.99	11.86	52.93	40.84	2918	1952.76	71.65	34.78	25.52	11.51	64	
2023/12/08	18:16:39	16219.06	16234.5	16219.06	16229.75	16214.75	16221.63	 	16227.5	16152.81	49.21	63.83	50.04	3205	2107.96	86.31	36.98	26.24	9.23	67.01	
2023/12/08	18:27:05	16224.4	16236.25	16224.4	16232.06	16215.63	16219	 	16228.31	16162.92	82.17	74.43	59.8	3511	2334.92	100	39.42	24.47	7.8	66.66	
2023/12/08	18:43:22	16228.23	16239.5	16228.23	16235.25	16217.25	16217.3	 	16229.77	16177.29	108.6	84.2	69.56	3821	2610.2	100	42.56	25.12	6.63	68.49	
2023/12/08	19:06:25	16231.74	16243	16227	16235.44	16222.5	16219	 	16234.47	16181.63	120.24	87.27	76.64	4149	2911.92	100	46.21	24.46	5.28	69.18	
